date,open,high,low,close,volume
2018-01-02,1048.34,1066.94,1045.23,1065.0,1237564
2018-01-03,1064.31,1086.29,1063.21,1082.48,1430170
2018-01-04,1088.0,1093.57,1084.0,1086.4,1004605
2018-01-05,1094.0,1104.25,1092.0,1102.23,1279123
2018-01-08,1102.23,1111.27,1101.62,1106.94,1047603
2018-01-09,1109.4,1110.57,1101.23,1106.26,902541
2018-01-10,1097.1,1104.6,1096.11,1102.61,1042793
2018-01-11,1106.3,1106.53,1099.59,1105.52,978292
2018-01-12,1102.41,1124.29,1101.15,1122.26,1720533
2018-01-16,1132.51,1139.91,1117.83,1121.76,1575261
2018-01-17,1126.22,1132.6,1117.01,1131.98,1202639
2018-01-18,1131.41,1132.51,1117.5,1129.79,1198234
2018-01-19,1131.83,1137.86,1128.3,1137.51,1778229
2018-01-22,1137.49,1159.88,1135.11,1155.81,1617975
2018-01-23,1159.85,1171.63,1158.75,1169.97,1333056
2018-01-24,1177.33,1179.86,1161.05,1164.24,1416625
2018-01-25,1172.53,1175.94,1162.76,1170.37,1480540
2018-01-26,1175.08,1175.84,1158.11,1175.84,2018755
2018-01-29,1176.48,1186.89,1171.98,1175.58,1378913
2018-01-30,1167.83,1176.52,1163.52,1163.69,1556346
2018-01-31,1170.57,1173.0,1159.13,1169.94,1538688
2018-02-01,1162.61,1174.0,1157.52,1167.7,2412114
2018-02-02,1122.0,1123.07,1107.28,1111.9,4857943
2018-02-05,1090.6,1110.0,1052.03,1055.8,3798301
2018-02-06,1027.18,1081.71,1023.14,1080.6,3447956
2018-02-07,1081.54,1081.78,1048.26,1048.58,2369232
2018-02-08,1055.41,1058.62,1000.66,1001.52,2859136
2018-02-09,1017.25,1043.97,992.56,1037.78,3505862
2018-02-12,1048.0,1061.5,1040.93,1051.94,2057718
2018-02-13,1045.0,1058.37,1044.09,1052.1,1265054
2018-02-14,1048.95,1071.72,1046.75,1069.7,1555787
2018-02-15,1079.07,1091.48,1064.34,1089.52,1843442
2018-02-16,1088.41,1104.67,1088.31,1094.8,1681612
2018-02-20,1090.57,1113.95,1088.52,1102.46,1423145
2018-02-21,1106.47,1133.97,1106.33,1111.34,1512910
2018-02-22,1116.19,1122.82,1102.59,1106.63,1317166
2018-02-23,1112.64,1127.28,1104.71,1126.79,1260968
2018-02-26,1127.8,1143.96,1126.69,1143.75,1559079
2018-02-27,1141.24,1144.04,1118.0,1118.29,1774080
2018-02-28,1123.03,1127.53,1103.24,1104.73,1882600
2018-03-01,1107.87,1110.12,1067.0,1069.52,2515910
2018-03-02,1053.08,1082.0,1048.12,1078.92,2271551
2018-03-05,1075.14,1097.1,1069.0,1090.93,1202174
2018-03-06,1099.22,1101.85,1089.78,1095.06,1532783
2018-03-07,1089.19,1112.22,1085.48,1109.64,1292537
2018-03-08,1115.32,1127.6,1112.8,1126.0,1355125
2018-03-09,1136.0,1160.8,1132.46,1160.04,2128038
2018-03-12,1163.85,1177.05,1157.42,1164.5,2172272
2018-03-13,1170.0,1176.76,1133.33,1138.17,1907171
2018-03-14,1145.21,1158.59,1141.44,1149.49,1291415
2018-03-15,1149.96,1161.08,1134.54,1149.58,1472226
2018-03-16,1154.14,1155.88,1131.96,1135.73,3091954
2018-03-19,1120.01,1121.99,1089.01,1099.82,2805937
2018-03-20,1099.0,1105.2,1083.46,1097.71,1831896
2018-03-21,1092.74,1106.3,1085.15,1090.88,1878873
2018-03-22,1081.88,1082.9,1045.91,1049.08,2666964
2018-03-23,1047.03,1063.36,1021.22,1021.57,2156672
2018-03-26,1046.0,1055.63,1008.4,1053.21,2665131
2018-03-27,1063.0,1064.84,996.92,1005.1,3095315
2018-03-28,998.0,1024.23,980.64,1004.56,3369275
2018-03-29,1011.63,1043.0,1002.9,1031.79,2726830
2018-04-02,1022.82,1034.8,990.37,1006.47,2680400
2018-04-03,1013.91,1020.99,994.07,1013.41,2275076
2018-04-04,993.41,1028.72,993.0,1025.14,2484651
2018-04-05,1041.33,1042.79,1020.13,1027.81,1363049
2018-04-06,1020.0,1031.42,1003.03,1007.04,1746430
2018-04-09,1016.8,1039.6,1014.08,1015.45,1751559
2018-04-10,1026.44,1036.28,1011.34,1031.64,2029648
2018-04-11,1027.99,1031.36,1015.87,1019.97,1483881
2018-04-12,1025.04,1040.69,1021.43,1032.51,1359389
2018-04-13,1040.88,1046.42,1022.98,1029.27,1223017
2018-04-16,1037.0,1043.24,1026.74,1037.98,1211208
2018-04-17,1051.37,1077.88,1048.26,1074.16,2320266
2018-04-18,1077.43,1077.43,1066.22,1072.08,1344138
2018-04-19,1069.4,1094.16,1068.18,1087.7,1747671
2018-04-20,1082.0,1092.35,1069.57,1072.96,1889686
2018-04-23,1077.86,1082.72,1060.7,1067.45,2341258
2018-04-24,1052.0,1057.0,1010.59,1019.98,4760260
2018-04-25,1025.52,1032.49,1015.31,1021.18,2391105
2018-04-26,1029.51,1047.98,1018.19,1040.04,2079533
2018-04-27,1046.0,1049.5,1025.59,1030.05,1619796
2018-04-30,1030.01,1037.0,1016.85,1017.33,1671254
2018-05-01,1013.66,1038.47,1008.21,1037.31,1427857
2018-05-02,1028.1,1040.39,1022.87,1024.38,1603081
2018-05-03,1019.0,1029.67,1006.29,1023.72,1815058
2018-05-04,1016.9,1048.51,1016.9,1048.21,1938658
2018-05-07,1049.23,1061.68,1047.1,1054.79,1466065
